6278,30,40,240,10,930,180,10,160,30,1980,20,150,20,40,40,320,20,60,20,460,20,50,20,30,140,70,10,40,120,260,20,30,200,50,90,30,20
6279,20,40,270,30,1370,190,20,200,30,2020,30,130,20,50,50,310,10,50,30,600,40,60,20,20,180,100,10,20,160,350,20,30,170,60,130,30,30
6280,160,70,28600,40,4840,3820,30,4700,610,3200,80,2240,70,130,400,7600,30,940,20,7230,150,500,20,370,270,90,30,230,1050,2010,50,500,5450,3430,9250,90,130
6281,120,120,10430,50,2970,1800,40,2290,330,2490,80,1230,90,260,570,3130,40,580,60,3050,50,360,40,220,330,260,40,130,730,1430,40,290,1720,1320,3000,130,100
6282,10,70,21290,0,2090,620,10,530,170,2480,40,390,10,150,630,1450,20,260,10,1460,20,140,10,20,200,70,10,20,290,1070,10,20,800,3610,13440,20,30
6283,50,60,1390,20,1550,440,40,400,120,1480,20,310,60,60,50,540,30,260,30,1080,30,110,40,40,420,110,20,70,470,3220,20,110,550,490,810,70,50
6284,40,80,1330,30,1600,600,30,650,110,1840,30,460,40,120,110,1020,30,190,40,940,60,120,30,50,310,190,20,70,370,1650,30,80,700,280,530,60,60
6285,50,60,8550,10,2960,1440,20,2030,230,2120,40,850,50,80,200,2750,20,300,20,2640,30,240,30,120,220,150,20,100,620,640,30,170,1460,950,1490,100,70
6286,20,60,290,20,1250,200,20,240,30,1970,20,110,20,70,110,370,20,140,40,550,20,40,20,20,240,100,20,20,330,800,30,30,280,40,110,70,20
6287,350,140,44590,20,14340,5840,140,7140,430,5200,50,4370,120,300,400,17810,50,1450,60,13530,50,1260,50,550,610,770,60,40,2210,3350,30,780,6990,590,750,290,270
6288,1460,25110,695600,730,2390,2130,170,2900,6580,8140,4230,780,2580,93040,197100,6680,110,51610,910,15060,110,790,100,1690,60970,32680,1190,130,3910,2147160,2930,3150,6630,1660,57770,610,230
6289,350,330,469910,20,16670,13720,140,19800,2310,9720,20,10800,90,870,480,32550,260,5220,160,41950,280,1320,270,420,6740,4900,280,730,14520,112620,60,1970,27930,800,74550,940,830
6290,40,60,240,20,1050,230,50,210,90,2740,40,140,30,120,170,340,20,160,30,420,40,90,30,30,250,110,20,70,340,1100,10,30,500,70,160,40,40
6291,130,130,11980,30,4390,4580,80,6430,520,2230,40,3390,210,170,170,4070,70,980,40,3570,30,410,90,140,1980,250,40,240,3080,18650,30,460,4160,2430,2690,280,160
6292,80,70,2070,40,1430,210,50,190,250,1710,60,130,80,110,160,340,40,350,50,650,20,60,20,70,410,160,30,30,180,5430,20,170,220,100,250,30,20
6293,50,120,3080,20,3130,2040,30,3460,240,2400,30,1550,80,130,140,1510,40,320,40,1710,60,250,60,80,670,270,40,100,1160,4120,20,160,1290,100,1620,130,80
6294,170,440,124450,10,943480,128690,240,435990,1060,2608440,30,28750,60,340,180,370150,130,1270,50,41100,100,1170,60,15680,5030,15610,50,710,9060,3450,40,960,61270,3150,14560,640,600
6295,40,40,10430,10,1860,870,30,760,100,2150,10,600,50,50,40,930,20,160,30,1330,50,90,20,60,300,130,20,40,860,5460,20,220,1480,2760,12920,50,100
6296,30,40,210,10,1160,190,10,210,30,1850,20,150,20,30,40,320,10,70,20,400,20,40,20,20,170,60,10,40,130,290,20,20,180,40,80,30,20
6297,170,140,17760,20,5620,2970,70,4980,370,22360,80,2080,90,810,410,7800,100,790,80,4820,670,410,60,560,1040,1820,120,100,1750,2900,50,340,4050,1330,23020,250,210
6298,1120,1430,459860,110,11190,14520,190,14540,6900,100750,2030,11600,500,3850,2880,43530,370,13690,260,108630,1670,2840,220,2710,6410,5890,300,1540,6490,24240,1660,2700,62290,37220,2471440,510,1800
6299,130,450,144600,10,160910,52390,320,93090,1250,300010,20,17100,110,250,150,135910,350,1830,40,35250,140,2040,50,8450,3020,9290,290,1000,6080,5480,40,490,5000,2640,32490,630,1270
6300,10,40,400,10,1270,210,10,180,30,1930,20,150,10,40,30,360,20,80,10,470,10,60,10,20,160,90,10,40,180,620,10,50,210,80,170,30,30
6301,40,40,1250,0,1720,310,30,390,40,2690,20,260,30,40,40,620,30,130,20,870,10,60,20,20,240,70,20,30,270,1300,20,50,480,240,220,40,30
6302,350,690,85590,130,4630,3560,100,3630,1940,38830,370,2010,260,1950,2700,9930,150,2350,160,18990,1020,1060,110,1330,1450,2390,150,560,1450,6190,170,940,10120,8300,812070,260,410
423919,630,540,35730,30,13340,4920,100,8400,820,970620,240,2580,200,4490,2280,12130,430,1090,260,7470,300180,680,60,3620,1530,29630,360,200,1890,4320,210,630,6430,7680,126960,270,1310
